imdb_href,tmdb_id,tmdb_name,original_name,original_language,origin_country,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,first_air_date,tmdb_adult_content,tmdb_poster_path,tmdb_overview,tmdb_tagline,tmdb_genres,tv_networks,tmdb_keywords
/title/tt8879940/,94951.0,Mythic Quest,Mythic Quest,en,['US'],23.643,7.41,234.0,2020-02-07,False,/7QxQlpqEjx3vRpEtuh6Y0R6eY9O.jpg,"Meet the team behind the biggest multiplayer video game of all time. But in a workplace focused on building worlds, molding heroes, and creating legends, the most hard-fought battles dont occur in the gamethey happen in the office.",One new office. Same augmented reality.,Comedy,Apple TV+,"video game, sitcom, workplace comedy, video game development"
/title/tt3986586/,63623.0,Fuller House,Fuller House,en,['US'],30.747,7.595,472.0,2016-02-26,False,/gp9u9KgxQmk5zKBcup5J8cslikd.jpg,"D.J. Tanner-Fuller is a widow and mother of three. Things become too much to handle, so she asks for help from her sister Stephanie and her best-friend Kimmy.",Life is fuller with family.,"Family, Comedy",Netflix,"sibling relationship, san francisco, california, friends, family"
/title/tt1190689/,18053.0,Nurse Jackie,Nurse Jackie,en,['US'],19.608,7.021,164.0,2009-06-08,False,/efKrmVB9Jwmh6HxFjED6FyeOUpW.jpg,"Every day is a matter of life and death in a hectic New York City hospital, but for Nurse Jackie that's the easiest part. Between chronic back pain that won't quit, and a personal life on the constant edge of collapse, it's going to take a white lie here, a bent rule there, and a handful of secret strategies to relieve the pain, and stay one step ahead of total disaster.",Trauma queen,"Drama, Comedy",Showtime,"nurse, parent child relationship, drug addiction, addiction, hospital, drugs"
/title/tt3766376/,65150.0,Vice Principals,Vice Principals,en,['US'],10.175,7.003,167.0,2016-07-17,False,/5nQPG8tO5SBugcUDBxE8NVdkzBx.jpg,"The story of a high school and the people who almost run it, the vice principals.",Someone’s got to teach this school a lesson.,Comedy,HBO,"high school, dark comedy, alcoholism, underage drinking, vice principal"
/title/tt14482414/,125437.0,Racket Boys,라켓소년단,ko,['KR'],5.578,8.1,16.0,2021-05-31,False,/wnJ4lGrjcYKtyjl4wIy7rXG4UDm.jpg,A story of a boys' badminton team at a middle school in Haenam as they compete in a junior athletic competition. The 16 year old boys and girls in Haenam grow as people during this time.,Don't try to fix it by yourself. Just believe in them.,"Drama, Comedy",SBS,"sports, boarding house, working mom, badminton, rural life, slight romance, sports drama"
/title/tt8809646/,84150.0,College Romance,College Romance,hi,['IN'],10.21,7.3,19.0,2018-08-07,False,/lCvYGef9G5aj3jeoLW79f79O5I4.jpg,"College Romance is a story of three BFF's : Karan, Trippy and Naira ; who fall in love and their ridiculous romantic stories take off.",,"Comedy, Drama","TVFPlay , Sony Liv",
/title/tt0043208/,2730.0,I Love Lucy,I Love Lucy,en,['US'],25.105,8.065,177.0,1951-10-15,False,/mPUSrFTvQqwEqTtfukxJBtkbxWj.jpg,"Cuban Bandleader Ricky Ricardo would be happy if his wife Lucy would just be a housewife. Instead she tries constantly to perform at the Tropicana where he works, and make life comically frantic in the apartment building they share with landlords Fred and Ethel Mertz, who also happen to be their best friends.",,Comedy,CBS,"new york city, friendship, husband wife relationship, housewife, slapstick comedy, singer, neighbor, bandleader, nightclub entertainer, sitcom"
/title/tt0972412/,3172.0,Private Practice,Private Practice,en,['US'],28.077,7.674,281.0,2007-09-26,False,/pW20ANAGdrgreYJExduUVaWos6H.jpg,"Having left behind Seattle Grace Hospital, renowned surgeon Addison Forbes Montgomery moves to Los Angeles for sunnier weather and happier possibilities. She reunites with her friends from medical school, joining them at their chic, co-op, Oceanside Wellness Center in Santa Monica.",A new start on life.,Drama,ABC,"doctor, spin off, medical drama"
/title/tt12451520/,96462.0,It's Okay to Not Be Okay,사이코지만 괜찮아,ko,['KR'],33.925,8.584,1137.0,2020-06-20,False,/6CvvTWcw9vSf5Zpgeot2ppE0P2D.jpg,"Desperate to escape from his emotional baggage and the heavy responsibility hes had all his life, a psychiatric ward worker begins to heal with help from the unexpecteda woman who writes fairy tales but doesnt believe in them.","When you can't control yourself, count to three.","Drama, Comedy",tvN,"post traumatic stress disorder, illustrator, brotherhood, psychiatric hospital, antisocial personality disorder, anti social, caregiver, psychiatric ward, mental health, healing, traumatic childhood, dark fairy tale, autistic, female writer"
/title/tt3228420/,61118.0,You're the Worst,You're the Worst,en,['US'],14.907,7.449,166.0,2014-07-17,False,/whXfP89yXz4AwQ9dzWCTGcl9YvV.jpg,"Narcissistic, brash, and self-destructive Jimmy Shive-Overly thinks all relationships are doomed. Cynical, people-pleasing, and stubborn Gretchen Cutler knows that relationships aren't for her. So when they meet at a wedding, it's only natural that the two of them go home together.",Terrible people. Perfect for each other.,"Comedy, Drama","FX, FXX","depression, infidelity, romantic comedy, romance, novelist, complicated relationships, housemates"
/title/tt0381798/,4344.0,Rescue Me,Rescue Me,en,['US'],22.321,7.752,129.0,2004-07-21,False,/gnOwOb82chSJkQEZ9pd6jf2ZrEX.jpg,"Rescue Me revolves around the lives of the men in a New York City firehouse, the crew of 62 Truck. Examining the fraternal nature and relationships of firefighters, the series tackles the daily drama of the life-and-death situations associated with being a firefighter, while exploring the ways the men use dark humor to protect their true emotions.",They save us. But who saves them?,Drama,FX,"new york city, fire brigade, irish-american, dark comedy, alcoholism, divorce, guilt, ghost, drunkenness, firefighter, post 9/11"
/title/tt10839422/,126280.0,Sex/Life,Sex/Life,en,['US'],221.641,7.149,1141.0,2021-06-25,False,/kfcJl5e8CRWDU7e4vX6uNABPRbS.jpg,A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.,Time to choose.,"Comedy, Drama",Netflix,"based on novel or book, love triangle, ex-lover, based on short story, motherhood, sex, ex lover's bed"
/title/tt1604099/,31251.0,Victorious,Victorious,en,['US'],70.917,8.214,1491.0,2010-03-27,False,/2Jc4L48qEwN9HyzqsdaSX1BCGMJ.jpg,Aspiring singer Tori Vega navigates life while attending a performing arts high school called Hollywood Arts.,,"Comedy, Family",Nickelodeon,aspiring singer
/title/tt1608180/,32709.0,Mike & Molly,Mike & Molly,en,['US'],25.928,6.725,198.0,2010-09-20,False,/5TeRoql7yzyeFWMEA0aiEmd21HJ.jpg,A comedy about a working class Chicago couple who find love at an Overeaters Anonymous meeting.,,Comedy,CBS,"chicago, illinois, overweight, dating, sitcom, straight relationship"
/title/tt1235547/,7777.0,Better Off Ted,Better Off Ted,en,['US'],13.003,7.513,154.0,2009-03-18,False,/u6QkbGwjH0qtGO6Cz9fFi6BxRi2.jpg,"Ted, a successful but morally conscious man, runs a research and development department at a morally questionable corporation, Veridian Technologies. No achievement is too far fetched and no invention too unorthodox for Veridian. Ted loves his seemingly perfect job; he loves his superhuman boss, Veronica, and colleagues Lem, Phil and Linda, but he's starting to take a closer look at the company's extremely questionable practices... especially when they try to cryogenically freeze one of Ted's scientists for testing purposes.",They're putting comedy to work.,Comedy,ABC,"satire, evil corporation, single father, workplace comedy"
/title/tt3551096/,61692.0,Fresh Off the Boat,Fresh Off the Boat,en,['US'],54.103,7.196,207.0,2015-02-04,False,/pl9goLDKE5wG7JgMikAKimCmApx.jpg,"A '90s-set single-camera comedy about a hip-hop-loving Asian kid growing up in suburban Orlando, being raised by an immigrant father obsessed with all things American and an immigrant mother often bewildered by white culture.",,Comedy,ABC,"florida, restaurant, retro, east asian lead, mumblecore, sitcom, 1990s, family of color"
/title/tt9054904/,87428.0,Why Women Kill,Why Women Kill,en,['US'],30.685,8.238,202.0,2019-08-15,False,/fI3E1G5N8oimMeyYn5UzWRT2cST.jpg,"Three women living in three different decades: a housewife in the '60s, a socialite in the '80s and a lawyer in 2018, deal with infidelity in their marriages.",Keep your secrets buried.,"Comedy, Crime, Drama","CBS All Access, Paramount+","wife, marriage"
/title/tt0312081/,4241.0,8 Simple Rules... for Dating My Teenage Daughter,8 Simple Rules... for Dating My Teenage Daughter,en,['US'],18.325,6.753,144.0,2002-09-17,False,/81bJijYZedZ4TSm34rYmW9gEDvN.jpg,"8 Simple Rules is an American sitcom television series originally starring John Ritter and Katey Sagal as middle-class parents Paul and Cate Hennessy, raising their three children. Kaley Cuoco, Amy Davidson and Martin Spanjers co-starred as their teenage kids: Bridget, Kerry and Rory Hennessy. The series ran on ABC from September 17, 2002, to April 15, 2005. The first season focused on Paul being left in charge of the children after Cate takes a full-time job as a nurse, with comedic emphasis on his often strict rules concerning his daughters and dating. The series' name and premise were derived from the book 8 Simple Rules by W. Bruce Cameron. While 8 Simple Rules was renewed for a second season and production had begun, Ritter's sudden death in September 2003 left the series in an uncertain position. After a hiatus, the series returned with killing off his character. James Garner and David Spade later joined the main cast as Cate's father Jim Egan and her nephew C.J. Barnes.",,"Comedy, Drama",ABC,"family relationships, family, overprotective parent, sitcom"
/title/tt0115083/,4550.0,7th Heaven,7th Heaven,en,['US'],17.064,6.494,162.0,1996-08-26,False,/s6mkZKanKim3VGUIxR2gGGf9jn0.jpg,"Reverend Eric Camden and his wife Annie have always had their hands full caring for seven children, not to mention the friends, sweethearts and spouses that continually come and go in the Camden household.",,"Family, Drama","The WB, The CW","christianity, big family, family relationships, religion, family drama, church"
/title/tt5707802/,70767.0,Dear White People,Dear White People,en,['US'],20.043,6.285,136.0,2017-04-28,False,/thHk9AncE8g2Hsb1iK1xHnlq23j.jpg,"At a predominantly white Ivy League college, a diverse group of students navigate various forms of racial and other types of discrimination.",The only way forward is to throw it back.,"Comedy, Drama",Netflix,"college, social commentary, racism, racial tension, social justice, based on movie, racial issues, young adult"
/title/tt1349938/,7087.0,Being Human,Being Human,en,['GB'],15.978,7.0,171.0,2009-01-25,False,/hSj8cMxN48M7RgOwLInM4q2PxFr.jpg,"The central premise of Being Human is that various types of supernatural beings exist alongside human beings, with varying degrees of menace; that three of these supernatural beings are opting to live amongst human beings rather than apart from them; and that these three characters are attempting (as much as is possible) to live ordinary human lives despite the pressures and dangers of their situations. They are constantly threatened with exposure or persecution, with pressure from other supernatural creatures, and with problems caused by their attempts to deal with their own natures.",,"Sci-Fi & Fantasy, Drama, Mystery, Action & Adventure",BBC Three,"wales, monster, vampire, roommate, supernatural, house, europe, hospital, best friend, werewolf, super power, united kingdom, ghost, bristol"
/title/tt1797404/,39702.0,House of Lies,House of Lies,en,['US'],20.491,6.7,150.0,2012-01-08,False,/9OXnuW1xJhx4nnUnmtV4904zSs5.jpg,"Charming, fast talking Marty Kaan and his crack team of management consultants know how to play the corporate game better than anyone, by using every dirty trick in the book to woo powerful CEOs and close huge deals. In the board rooms, barrooms, and bedrooms of the power elite, corruption is business as usual and everyone's out for themselves first. Nothing is sacred in this scathing, irreverent satire of corporate America today.","Liar, liar...","Comedy, Drama",Showtime,"greed, workplace, breaking the fourth wall, co-workers relationship, consultant"
/title/tt0096708/,2391.0,Tales from the Crypt,Tales from the Crypt,en,['US'],19.788,8.0,754.0,1989-06-10,False,/dDfXQH6Kg2JNASI0dqNALukjhk1.jpg,"Cadaverous scream legend the Crypt Keeper is your macabre host for these forays of fright and fun based on the classic E.C. Comics tales from back in the day. So shamble up to the bar and pick your poison. Will it be an insane Santa on a personal slay ride? Honeymooners out to fulfill the ""til death do we part"" vow ASAP?",Dead-On Humor and Horror.,"Comedy, Mystery, Crime, Sci-Fi & Fantasy",HBO,"puppet, based on comic, anthology, gothic horror, dark fantasy, horror anthology, supernatural power"
/title/tt4156586/,64068.0,Permanent Roommates,Permanent Roommates,hi,['IN'],4.684,7.0,38.0,2014-10-29,False,/2CJprUb6yYcnXzmWRqywQQIdPh2.jpg,"A couple, who were in a long distance relationship for 3 years, face the prospect of getting married.",,Comedy,"YouTube, TVFPlay , Sony Liv","relationship, long distance relationship, sitcom"
/title/tt4647692/,65798.0,Letterkenny,Letterkenny,en,['CA'],26.403,8.3,119.0,2016-02-07,False,/yvQGoc9GGTfOyPty5ASShT9tPBD.jpg,"Letterkenny follows Wayne, a good-ol country boy in Letterkenny, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.",There are 5000 people in Letterkenny. These are their problems.,Comedy,Crave,"small town, canada, sitcom"
/title/tt3502172/,61744.0,Mozart in the Jungle,Mozart in the Jungle,en,['US'],20.539,7.516,184.0,2014-02-06,False,/4mTEw29l1HCfsHbBp2QCYxy82w3.jpg,"In the tradition of Anthony Bourdain's ""Kitchen Confidential"" and Gelsey Kirkland's ""Dancing on my Grave"" comes an insiders look into the secret world of classical musicians.

From her debut recital at Carnegie Recital Hall to the Broadway pits of ""Les Miserables"" and ""Miss Saigon,"" Blair Tindall has played with some of the biggest names in classical music for twenty-five years. Now in ""Mozart in the Jungle,"" Tindall exposes the scandalous rock and roll lifestyles of the musicians, conductors, and administrators who inhabit the insular world of classical music.",,"Comedy, Drama",Amazon,"new york city, classical music, orchestra, ambition, mozart, symphony, orchestra conductor"
/title/tt0074028/,4459.0,The Muppet Show,The Muppet Show,en,['GB'],13.147,8.014,222.0,1976-09-05,False,/x1aZsosXqaCpZTI12lLpNYIj6HX.jpg,Go behind the curtains as Kermit the Frog and his muppet friends struggle to put on a weekly variety show.,,"Kids, Comedy, Family",ITV,"puppet, theatre audience"
/title/tt0094517/,1952.0,Mystery Science Theater 3000,Mystery Science Theater 3000,en,['US'],26.222,7.776,163.0,1989-11-19,False,/29a8Xqz9o87f7n4zf5K4bGMhXbp.jpg,A stranded spaceship pilot captured by mad scientists survives a blitz of cheesy B movies by riffing on them with his funny robot pals.,,"Comedy, Sci-Fi & Fantasy","Comedy Central, Syfy","film in film, space, puppetry, robot, space station"
/title/tt0358856/,380.0,Little Britain,Little Britain,en,['GB'],13.918,7.076,165.0,2003-09-16,False,/ty4FDYzUydInUnxzExv2G6nuC4h.jpg,"A zany comedy show with Matt Lucas and David Walliams, featuring characters from all over Little Britain.",,Comedy,"BBC One, BBC Three","satire, sketch comedy"
/title/tt0976014/,1242.0,Greek,Greek,en,['US'],22.57,6.708,89.0,2007-07-09,False,/xiECPWEyydPiB7XJtciAiS2spKN.jpg,"Casey Cartwright is poised to become the most powerful girl in the Greek system. Rusty, her little brother, is new on campus and he's the geek. But he sees Cyprus-Rhodes University as an opportunity to create a whole new identity.",College. It's a rush.,"Comedy, Drama",ABC Family,"college, ohio, sorority, university, fraternity, young adult"
/title/tt2226342/,44242.0,Devious Maids,Devious Maids,en,['US'],20.687,7.076,118.0,2013-06-23,False,/gn61HHk9KRa9RKeFCz476EqLR61.jpg,"The series centers on four Latina maids working in the homes of Beverly Hills wealthiest and most powerful families, and a newcomer who made it personal after a maid was murdered and determined to uncover the truth behind her demise, and in the process become an ally in their lives.",Deliciously Dirty,"Drama, Mystery",Lifetime,"wealthy, maid, beverly hills, upstairs downstairs"
/title/tt1637574/,32415.0,Conan,Conan,en,['US'],113.997,7.085,189.0,2010-11-08,False,/oQxrvUhP3ycwnlxIrIMQ9Z3kleq.jpg,A late night television talk show hosted by  Conan O'Brien.,,"Talk, Comedy, News",TBS,"celebrity, late-night show"
/title/tt0485842/,1691.0,Studio 60 on the Sunset Strip,Studio 60 on the Sunset Strip,en,['US'],8.418,7.484,93.0,2006-09-18,False,/9n9Sr54cykU2oIiKYUt3jilJ27W.jpg,A behind-the-scenes look at a fictional sketch-comedy TV show.,,"Comedy, Drama",NBC,"behind the scenes, tv studio"
/title/tt4341500/,61967.0,Wet Hot American Summer: First Day of Camp,Wet Hot American Summer: First Day of Camp,en,['US'],12.077,6.366,153.0,2015-07-31,False,/depAfoSmNgjQWfo38a4L6SnKtek.jpg,"It's the first day of camp in this outrageous prequel to the hilarious 2001 cult classic movie. And at Camp Firewood, anything can happen.",They're younger. They're hotter. They're wetter.,Comedy,Netflix,"summer camp, musical, rivalry, miniseries, camp, summer, counselor, camp counselor, 1980s"
/title/tt0459159/,4507.0,The Thick of It,The Thick of It,en,['GB'],11.939,8.025,141.0,2005-05-19,False,/xuOz95tUuXclfnlOID7ejtREYqf.jpg,"Set in the corridors of power and spin, the Minister for Social Affairs is continually harassed by Number 10's policy enforcer and dependent on his not-so-reliable team of civil servants.",,Comedy,"BBC Four, BBC Two","politics, satire, british politics, political satire, sitcom, workplace comedy"
/title/tt1001482/,7097.0,United States of Tara,United States of Tara,en,['US'],16.814,7.1,118.0,2009-01-18,False,/newGv7rjbWdBkFySAg3d2g94mD4.jpg,"Tara's multiple personalities include ""T"" the wild-child teenager, ""Buck"" the rough and tumble biker dude, and ""Alice"" the type-A homemaker. But with a family that loves her just the way she is, Tara never gives up hope that someday she can just be herself.","Just your average mother, teenager, biker dude, housewife","Comedy, Drama",Showtime,"dysfunctional family, family drama, mental illness, lgbt teen, dissociative identity disorder"
/title/tt8595766/,81166.0,Yeh Meri Family,Yeh Meri Family,hi,['IN'],4.115,8.0,24.0,2018-07-12,False,/mBimfZKFT0XkfTTOpGLIc2mtjcn.jpg,Set in the summer of 1998 it is a story about conflicting emotions towards family members from the eyes of a twelve year old.,,"Family, Drama","YouTube, TVFPlay ",family
/title/tt3487356/,61381.0,black-ish,black-ish,en,['US'],47.654,7.315,257.0,2014-09-24,False,/ga1zJ6UejPIfyL8BA22pK6dqsC8.jpg,"A family man struggles to gain a sense of cultural identity while raising his kids in a predominantly white, upper-middle-class neighborhood.",,Comedy,ABC,"family, sitcom, racial issues, family of color"
/title/tt14218830/,125935.0,Abbott Elementary,Abbott Elementary,en,['US'],42.526,7.7,63.0,2021-12-07,False,/nkktkKeIfzuQfuS6f2hXenoTtJz.jpg,"In this workplace comedy, a group of dedicated, passionate teachers  and a slightly tone-deaf principal  are brought together in a Philadelphia public school where, despite the odds stacked against them, they are determined to help their students succeed in life. Though these incredible public servants may be outnumbered and underfunded, they love what they do  even if they dont love the school districts less-than-stellar attitude toward educating children.",Picking up where they dropped off.,Comedy,ABC,"philadelphia, pennsylvania, elementary school, mockumentary, school, public school, workplace comedy, elementary school teacher"
/title/tt11212276/,134373.0,The Sex Lives of College Girls,The Sex Lives of College Girls,en,['US'],29.197,7.573,218.0,2021-11-18,False,/qaGYIoe3CQkTqWI1SWzFZhSPHsb.jpg,"Follow four college roommates as they arrive at New Englands prestigious Essex College. A bundle of contradictions and hormones, these girls are equal parts lovable and infuriating as they live out their new, free lives on campus.",Back with a bang.,"Comedy, Drama",HBO Max,"college, promiscuity, vermont, exploring sexuality, sex life, friend"
/title/tt0103484/,500.0,Mad About You,Mad About You,en,['US'],30.415,6.649,178.0,1992-09-23,False,/vvnslQjc1LnERuroGVh8bPdBi2r.jpg,"Young, urban newlyweds Paul and Jamie Buchman try to sustain their marital bliss while sidestepping the hurdles of love in the '90s.",,Comedy,NBC,"new york city, husband wife relationship, marriage, just married, newlywed, sitcom"
/title/tt3288518/,62117.0,Younger,Younger,en,['US'],31.488,6.873,181.0,2015-03-31,False,/feWw6i09zaX2apzRqd7QbKEAsx9.jpg,"Liza Miller, a suddenly single stay-at-home mother, tries to get back into the working world, only to find its nearly impossible to start at the bottom at 40-year old. When a chance encounter convinces her she looks younger than she is, Liza tries to pass herself off as 26 and lands a job as an assistant at Empirical Press. Now she just has to make sure no one finds out the secret only she and her best friend Maggie share.",It's only a lie if you get caught.,"Drama, Comedy","TV Land, Paramount+","new york city, based on novel or book, age difference, female friendship, single mother, lying, sitcom, workplace comedy"
/title/tt1563069/,31343.0,Jersey Shore,Jersey Shore,en,['US'],28.453,4.271,85.0,2009-12-03,False,/9ropZHoebQlYX8VziojRplv4smu.jpg,"Jersey Shore is an American reality television series which ran on MTV from December 3, 2009 to December 20, 2012 in the United States. The series follows the lives of eight housemates spending their summer at the Jersey Shore in the U.S. state of New Jersey. Season 2 followed the cast escaping the cold northeast winter to Miami Beach, with Season 3 returning to the Jersey Shore. The fourth season, filmed in Italy, premiered on August 4, 2011. The show returned for a fifth season, at Seaside Heights on January 5, 2012. The fifth season finale aired on March 15, 2012. On March 19, 2012, MTV confirmed that the series would return for their sixth season. On August 30, 2012, MTV announced that the Jersey Shore would end after the sixth season, which premiered on October 4. The series finale aired on December 20, 2012.

The show debuted amid large amounts of controversy regarding the use of the words ""Guido/Guidette,"" portrayals of Italian-American stereotypes, and scrutiny from locals because the cast members were not residents of the area.

The series garnered record ratings for MTV, making it the network's most viewed series telecast ever. The series' cast have also been credited with introducing unique lexicon and phrases into American popular culture.",,Reality,MTV,"new jersey, italian american, group of friends, housemates, meatball"
/title/tt1888075/,41956.0,Death in Paradise,Death in Paradise,en,['GB'],127.416,7.489,190.0,2011-10-25,False,/lFvpF2V0xkiSdAVAViVqqEeeCt9.jpg,Comedy detective series set on the fictional Caribbean island of Saint-Marie.  A brilliant but idiosyncratic British detective and his resourceful local team solve baffling murder mysteries.,,"Comedy, Crime, Drama, Mystery",BBC One,"island, police, detective, investigation, murder, whodunit, investigator, police detective, murder investigation, caribbean sea, murder mystery"
/title/tt15469618/,199318.0,Bad Sisters,Bad Sisters,en,"['IE', 'GB']",13.939,7.5,79.0,2022-08-19,False,/z63D1Y8udrrFOhLFCT9YElcTr0w.jpg,"The tight-knit Garvey sisters have always looked out for each other. When their brother-in-law winds up dead, his life insurers launch an investigation to prove malicious intentand set their sights on the sisters, all of whom had ample reason to kill him.",Family. It’s a killer.,"Comedy, Crime, Drama",Apple TV+,"dark comedy, family, death of parent, based on tv series"
/title/tt7971476/,83127.0,The Politician,The Politician,en,['US'],14.436,7.275,158.0,2019-09-27,False,/5Bm3rMQAoXSFKAVYMxPYQRyM07U.jpg,Payton has known since childhood that he's going to be president. First he'll have to navigate the most treacherous political landscape: high school.,We promise you bi partisanship.,Comedy,Netflix,"high school, husband wife relationship, politics, satire, twins, adoptee, santa barbara, california"
/title/tt15591076/,135959.0,That '90s Show,That '90s Show,en,['US'],38.949,6.9,79.0,2023-01-19,False,/nZcufEuqZqNYMx6mNjlh2rmjDqx.jpg,"Hello, Wisconsin! It's 1995 and Leia Forman, daughter of Eric and Donna, is visiting her grandparents for the summer where she bonds with a new generation of Point Place kids under the watchful eye of Kitty and the stern glare of Red. Sex, drugs and rock 'n roll never dies, it just changes clothes.",Times change. Teenagers don’t.,Comedy,Netflix,"high school, sitcom, 1990s, period sitcom"
/title/tt5994364/,67915.0,Goblin,쓸쓸하고 찬란하神-도깨비,ko,['KR'],98.053,8.7,2460.0,2016-12-02,False,/fcWXmbHLf7u5egs6t5JdrsUwVIz.jpg,"In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past.",A mysterious romance between a goblin and a young human bride.,"Drama, Sci-Fi & Fantasy, Comedy",tvN,"depression, high school, friendship, child abuse, suicide, regret, jealousy, amnesia, soulmates, self sacrifice, teleportation, general, grandparent grandchild relationship, afterlife, immortality, kidnapping, forgiveness, poison, telepathy, queen, supernatural, marriage, precognition, aunt niece relationship, reincarnation, telekinesis, family relationships, romance, love-hate relationship, flashback, punishment, revenge, tragedy, swordsman, murder, royalty, loneliness, fate, disappearance, grim reaper, best friend, bromance, historical fiction, orphan, wedding, car accident, king, older man younger woman relationship, historical, super power, tragic past, second chance, death, heartbreak, mental illness, hypnotism, tearjerker, first love, ghost, healing power, uncle nephew relationship, star crossed lovers, graduate, hidden identity, goblin, invisibility, rich man poor woman, past life, rich man, supernatural phenomena, death of wife, life lessons, interspecies romance, deity, immortal, cohabitation, life or death, mother daughter relationship, time skip, goryeo dynasty, supernatural being, supernatural power, age-gap relationship, secondary couple, slow burn romance, enemies to lovers, hidden past, lovers separated, student, memory eraser, heartfelt, part-time worker, elemental powers, time manipulation, meet again, sismance, family pressure, enemies to friends, contract relationship"
/title/tt5295524/,65251.0,Crashing,Crashing,en,['GB'],8.369,7.196,138.0,2016-01-11,False,/7X09F4FWJa2OB62KVpYaFrX12ea.jpg,A comedy drama that crashes straight into the lives and loves of six twenty-something adults living together as Property Guardians in a disused hospital.,,Comedy,Channel 4,"london, england, roommate, twenty something, young adult"
/title/tt0416394/,7166.0,The Mighty Boosh,The Mighty Boosh,en,['GB'],15.794,7.594,106.0,2004-05-18,False,/dKlYEo7mc1XLN2PutYlRuTLUXlC.jpg,"The Mighty Boosh is a British comedy television show created by Julian Barratt, Noel Fielding and others. The Mighty Boosh is a comic fantasy containing humour and pop-culture references. Episodes often featured elaborate musical numbers in different genres, such as electro, heavy metal, funk, and rap. The show has been known for popularising a style called ""crimping""; short a cappella songs which are present throughout all three series. Julian Barratt wrote the music within the show, and performs it with Noel Fielding. Fielding also designed many of the show's graphics and artwork.

The TV series has many animated sequences, puppets and special effects. Barratt has said that he approached Fielding with the idea of doing a show like The Goodies, as if it were a complete ""world"" rather than simply a sketch show. Barratt and Fielding play many of the recurring and one-off characters themselves, with other characters being played by other Boosh members Rich Fulcher, Dave Brown, and Michael Fielding.",,"Comedy, Sci-Fi & Fantasy",BBC Three,"surreal, slapstick comedy, gorilla costume, post modernism"
/title/tt3502262/,61406.0,Transparent,Transparent,en,['US'],18.676,6.4,121.0,2014-09-26,False,/mrLzehvZpm5osA4MlMR41gYayWZ.jpg,An LA family with serious boundary issues have their past and future unravel when a dramatic admission causes everyone's secrets to spill out.,One family. No apologies.,"Comedy, Drama",Amazon,"family drama, los angeles, california, lgbt, trans woman"
/title/tt1415889/,21641.0,Good Luck Charlie,Good Luck Charlie,en,"['US', 'GB']",50.522,7.965,324.0,2010-04-04,False,/cyYwkXW1vd3YpiFVlb7y0hgIzuu.jpg,"Teens PJ and Teddy and tween brother Gabe are typical kids -- that is, until their mother has another baby. The arrival of their new sister completely upends the entire household. When their mother heads back to work after Charlie's birth, it's up to the kids and their dad to keep the home fires burning -- and to keep Charlie out of trouble as she learns to sit up, crawl, walk and run. Teddy, as the older sister, makes a personalized video diary for Charlie, in each episode adding a nugget of wisdom for her baby sibling.",,"Comedy, Family, Kids",Disney Channel,"denver, colorado, family, sitcom"
/title/tt0057733/,4482.0,Bewitched,Bewitched,en,['US'],69.627,7.937,597.0,1964-09-17,False,/7UZVO1SclbgVWM2ELrwWGaS7i94.jpg,"Samantha Stephens is a seemingly normal suburban housewife who also happens to be a genuine witch, with all the requisite magical powers. Her husband Darrin insists that Samantha keep her witchcraft under wraps, but situations invariably require her to indulge her powers while keeping her bothersome mother Endora at bay.",,"Sci-Fi & Fantasy, Comedy, Family, Drama",ABC,"witch, magic, time travel, housewife, surrealism, telekinesis, family relationships, slapstick comedy, romance, witchcraft, sitcom"
/title/tt6116060/,69630.0,The Bold Type,The Bold Type,en,['US'],21.807,7.9,158.0,2017-06-20,False,/cKloQpl6zE7kdFf8SUeYU2qPT9H.jpg,"A glimpse into the outrageous lives of Jane, Kat and Sutton, who are working at the nation's top women's magazine, Scarlet, while navigating their careers, identities and individual voices.",,"Comedy, Drama",Freeform,"new york city, female friendship, workplace, magazine, twenty something"
/title/tt1229413/,18614.0,Hung,Hung,en,['US'],17.193,6.35,123.0,2009-06-28,False,/AkN8jhrpGQAykyc05zck79SC5Sp.jpg,"Desperate times call for desperate measures and Ray Drecker's situation couldn't be much tougher. The former high school sports legend turned middle-aged high school basketball coach is divorced and struggling to provide for his kids when his already run-down house catches fire. Looking to take on a second job, Ray decides to exploit his best asset in a last-ditch attempt to change his fortunes.",,Comedy,HBO,sex worker
/title/tt1780441/,33922.0,Portlandia,Portlandia,en,['US'],16.991,6.853,109.0,2011-01-21,False,/pfaxCP6YqlFHCL3QytnTanwRTL5.jpg,"Satirical sketch comedy set and filmed in Portland, Oregon that explores the eccentric misfits who embody the foibles of modern culture.",,Comedy,IFC,"satire, sketch comedy"
