name,href,lda_topic0_match_pct,lda_topic1_match_pct,lda_topic2_match_pct,lda_topic3_match_pct,lda_topic4_match_pct,lsa_topic0_cos_match,lsa_topic1_cos_match,lsa_topic2_cos_match,lsa_topic3_cos_match,lsa_topic4_cos_match,lsa_topic5_cos_match,lsa_topic6_cos_match,lsa_topic7_cos_match,lsa_topic8_cos_match,lsa_topic9_cos_match
Vinland Saga,/title/tt10233448/,0.012435891718082768,0.012435895570630776,0.012435899690124676,0.8454705823797176,0.1172217306414442,0.2912957799997882,-0.25631262783668785,-0.2519065689992013,0.032284687891532965,-0.031257110883349586,-0.0997970075635861,0.1447152012989594,0.06366650561465266,0.12797901633343284,0.035887726224316435
Xena: Warrior Princess,/title/tt0112230/,0.022768955372897016,0.022768963418299898,0.022768951052178278,0.908919592060685,0.022773538095939842,0.08250951682625131,-0.03425690351856342,-0.025444058412512006,-0.00492260799263092,0.020402730787342775,0.0458050517309299,-0.021013098241096553,0.01929952086094175,-0.024072500369658686,-0.00887999352177403
The Rookie,/title/tt7587890/,0.012479127376977662,0.012479130763090596,0.012479125505981596,0.950084031844281,0.012478584509669158,0.2212554180355962,0.1123817214522657,-0.036949669493994815,-0.012292609213392935,-0.06601135847777272,0.05598263237614349,-0.08618572529054633,0.019804538246277398,-0.02509883727682468,-0.04934675340713735
24: Live Another Day,/title/tt1598754/,0.013245195537569109,0.013245187285421104,0.013245180253671152,0.9470187558984684,0.013245681024870342,0.20083226056631345,0.06729558612484293,-0.0506489791673879,-0.007729101769184389,-0.04684411429506419,0.06869840040622917,-0.06179012224362925,0.02157751562424334,-0.02371706342557079,-0.03988044710937734
Final Space,/title/tt6317068/,0.014475198496446138,0.01447520182954321,0.014475196493178296,0.9420998009681799,0.014474602212652473,0.3102601765545713,-0.21748900653735723,-0.16212632308806835,0.01626110654333281,-0.0030247267826273524,0.05282676315107179,-0.040919089724124405,-0.001683039412058233,-0.0988043533574198,-0.004551345690831014
Batwoman,/title/tt8712204/,0.012131708085653257,0.012131711877902978,0.01213170609776363,0.9514739965076041,0.012130877431076081,0.25867622028326726,0.031117230370912245,-0.09663122129025938,-0.004869504053510908,-0.04026555558707688,0.09821891285887979,-0.098231603625675,0.03533732355380166,-0.08693479810324592,-0.07913642767994555
Timeless,/title/tt5511582/,0.015826980159236614,0.015826984066982033,0.015826978358081764,0.9366880045436458,0.015831052872053813,0.2700055047918867,-0.1357761160191707,-0.16859407759522185,0.0001973511187672446,0.018331025629201303,0.20675103210767495,-0.09794324075923999,0.04828431642775522,-0.18530458765525507,-0.08079279460368796
X-Men: The Animated Series,/title/tt0103584/,0.012937712653441439,0.01293771675278613,0.012937712220803966,0.9482339716539494,0.012952886719019173,0.21790672866259939,-0.13176405288589782,-0.10281712249149115,-0.001256093650381101,0.014483062665905847,0.04935134949231174,-0.013710852316394842,0.027098791159524783,-0.037317059156677226,0.013982254556170784
Pokémon,/title/tt0168366/,0.023141379511231096,0.0231413937268686,0.02314137500448233,0.9014235913747057,0.029152260382712233,0.1138233053955291,-0.0879405987885786,-0.07419056230822292,0.009582440800333682,-0.004383675594221649,-0.014020718728932147,0.024309190226707845,0.012332103955532314,0.012600699973734178,0.008153845025635717
The Powerpuff Girls,/title/tt0175058/,0.017201558495322084,0.017201563591566535,0.017201555425670544,0.9304543308156065,0.017940991671834387,0.18493906595246257,-0.1231800975039262,-0.1021806992013115,0.013921209851995317,-0.010346933349285286,0.009542208936294339,-0.008008458228178675,0.008458286863068591,-0.025638172037140708,0.010036980326657887
Defiance,/title/tt2189221/,0.013307596352588562,0.013307601577358023,0.013307597392792518,0.9467706668218688,0.013306537855392032,0.1877546599777024,-0.031778184144671616,-0.05393089668436444,-0.05627338903821802,0.0585702118167886,0.1805328679348674,0.006170223595112025,-0.018149058696272077,-0.09753238734574668,0.13919604114174025
Berserk,/title/tt0318871/,0.01693401280392306,0.01693402179368904,0.016939325420394086,0.9287805857545907,0.020412054227403217,0.2157647740706124,-0.17873023879256153,-0.17054282589808126,-0.003063861332749499,0.0332296579983458,-0.023747906987570674,0.02721882100028286,0.029151345749728646,0.024473681745792453,-0.049222067819669826
Resident Evil,/title/tt9660182/,0.017350673381480743,0.01735067807059641,0.017350671223544712,0.9305942707306426,0.017353706593735592,0.23223534188218117,-0.02210595802030825,-0.061996454094709615,-0.19006510649301797,0.2634525525906341,0.14291147319045852,0.029604947396781475,-0.045675796890547266,0.0044321376599226825,0.04801189843248567
Young Justice,/title/tt1641384/,0.010482596283243252,0.010482590207620388,0.010482585837305726,0.9580689990416661,0.01048322863016459,0.2453204582646479,-0.12762216115491945,-0.10731981663355342,-0.0012193509392354335,0.02114074002349631,0.057474837235005745,-0.01556635055920569,0.025425821558547453,-0.05115330451651205,0.021223724110802426
Star Wars: The Bad Batch,/title/tt12708542/,0.017072345989832136,0.017072351857736152,0.017072343859677156,0.9316921344470599,0.017090823845694658,0.1798284397803214,-0.12651885778596933,-0.12376403516959499,0.007878020498045367,-6.28560222850411e-05,0.05571429272247881,-0.017025713678859432,0.018074716443794096,-0.05880407132009328,-0.007514629570659868
The Old Man,/title/tt5645432/,0.02091659650947907,0.0209166025631067,0.02091659331102036,0.9163351890824906,0.020915018533903457,0.22254453489965637,0.0406712896064896,-0.1132343940658411,-0.1136572694497679,-0.16265673913836337,0.3896974038189395,0.15009028424267715,-0.2124440653879482,0.2116767961664077,-0.07926835381946054
Torchwood,/title/tt0485301/,0.017062317457961988,0.01706232308061457,0.017062314942689012,0.9317476530913974,0.017065391427337137,0.13102926729429354,0.008634719989709303,-0.004691784225098139,-0.03426754181482471,0.030970747861751243,0.048846842682764215,0.0021873564268329445,0.01979551029109323,-0.033050734599249454,0.056653375618493464
Parasyte: The Maxim,/title/tt3358020/,0.015563813477829118,0.015563819000707276,0.01556382559115434,0.7281097875834689,0.22519875434684036,0.2968080699944641,-0.3058098398627159,-0.29521913420762164,0.04679078573027315,-0.08110852786327653,-0.20752327363124687,0.2113572524156423,0.04401305705249746,0.20861874460569976,0.04349896915918356
Cowboy Bebop,/title/tt1267295/,0.011537412385540782,0.011537416572947764,0.011537423066592436,0.9536471875718596,0.011740560403059284,0.2978643978708022,-0.14352582189954594,-0.0898645447716823,0.012595653412160252,-0.03156999761701528,0.03774808463264273,-0.015690331936557562,0.0008488186383448601,-0.015553049275668862,-0.01522940435244254
The Promised Neverland,/title/tt8788458/,0.013463263438555617,0.013463268215312943,0.013463264320059846,0.8418470765176672,0.11776312750840442,0.2481115481402153,-0.2035227151822764,-0.19036611173726545,0.011513895841642184,-0.008797931504502149,-0.12412378467053187,0.15074547722768442,0.04608098276551921,0.160501913044528,0.042090937833283874
Happy!,/title/tt2452242/,0.01670666772620168,0.016706672906107924,0.016706665278987707,0.9331745988563919,0.01670539523231082,0.3774555888798563,0.0809885359397055,0.04537898695662566,0.051253402145823634,-0.1874909700564528,-0.05295425583427119,-0.1906101587811665,-0.089088208719092,-0.03800538395564228,-0.12722476036361635
Chicago P.D.,/title/tt2805096/,0.01190049418162559,0.011900497547016,0.011900498031340955,0.9523984444287893,0.011900065811228135,0.22954933270566738,0.09254567525495495,-0.03052136741136679,-0.02262134629106208,-0.06001066643795917,0.06595094052213983,-0.08757479100541479,0.02426776909040891,-0.02703296026368724,-0.036512890258741756
MacGyver,/title/tt0088559/,0.0102243356465016,0.010224339133377365,0.010224333885689938,0.9591035173170744,0.010223474017356782,0.3495598819697757,0.011438500862741152,-0.1519869555293903,0.014101233547327632,-0.05630027958458188,0.13326782664276074,-0.1283957126554136,0.05258720654112707,-0.14521650938928538,-0.11408097136428048
Hanna,/title/tt6932244/,0.018028542931355,0.018028547597000816,0.01802854194833059,0.9278869065376575,0.018027460985655993,0.15395745753421372,-0.040542059994151336,-0.06586244591296374,-0.02252079535280028,-0.02614277332172769,0.11231621838274147,-0.03522273598857652,0.0036953876224605315,-0.03706117786121191,-0.04436161984041767
Alcatraz,/title/tt1728102/,0.012534731607601867,0.012534735970416842,0.012534730055455098,0.9498621034140354,0.012533698952490752,0.2648676478291067,0.13969508639887443,-0.10120118260770108,0.015432784687835101,-0.10930405795609226,0.037976207983633804,-0.10216886379873356,0.02532601609550809,-0.02916618521517747,-0.10009682511984838
Ragnarok,/title/tt9251798/,0.02119987721561355,0.021199883193916948,0.021199874151397742,0.9152017518031004,0.02119861363597154,0.21392376104983793,-0.0716111092232167,-0.08491336854515787,-0.11988993668050733,0.20581576080820346,0.06392175018505655,-0.10651872377845217,0.02136851609050902,0.028844204406497778,-0.30296674521763545
The A-Team,/title/tt0084967/,0.022672277492654803,0.022672287607117966,0.022672272202460063,0.9093130132944799,0.022670149403287303,0.3641673601707761,0.07823874809909181,-0.2659036378670579,0.058437309791202235,-0.16176825326137861,0.08764561376391565,-0.18328121254154842,0.042747176050004616,-0.19527304888766184,-0.2451054690120248
Jupiter's Legacy,/title/tt5774002/,0.013802446063864457,0.013802451137432385,0.013802447274459536,0.9447592717699033,0.013833383754340357,0.24300230352989585,-0.11315066097652769,-0.14717230068755008,-0.005156887716812956,-0.00127542861303345,0.13471126932966934,-0.06383999748836211,0.044330387913836845,-0.12098259004043486,-0.07444124754588227
The Night Agent,/title/tt13918776/,0.01980224624002792,0.01980224902029972,0.019802242325344558,0.9207921088119527,0.019801153602375183,0.25296851815025356,0.042324533991042135,-0.1270738303683236,-0.11572116299529218,-0.16674491644504078,0.40490338116733554,0.14790453845859275,-0.21209002159612345,0.21095243496712415,-0.08554309361983917
Shooter,/title/tt4181172/,0.014658711108934812,0.01465871172815558,0.014658705741366084,0.9413647822207122,0.01465908920083147,0.2049283562094178,-0.0406900810773937,-0.07492881192810669,-0.03359274803167015,-0.023754920136391508,0.13906515467632652,-0.048642598957768915,0.015368545725123991,-0.043792508714953035,-0.05009568644275627
Lethal Weapon,/title/tt5164196/,0.013202268349917886,0.013202271819270528,0.013202266539602815,0.9471917558186941,0.013201437472514625,0.3393144936015347,0.07941409743323177,0.048018632996113114,0.014797412521865609,-0.13725245411391823,-0.0037891480686367274,-0.16325992989953061,-0.0550389272550346,-0.03437705622801324,-0.07594500101781086
The Witcher: Blood Origin,/title/tt12785720/,0.013812295762049261,0.013812300737657674,0.013812293433836156,0.9447518777354045,0.013811232331052357,0.2917721690474693,-0.1734006717025326,-0.21924782511414048,-0.009813589107465642,0.03990818281397792,0.21521625173887174,-0.10512844018649947,0.06639439826380729,-0.1961343334508633,-0.14817380787484266
Farscape,/title/tt0187636/,0.008296704198423993,0.008296707132409905,0.008296702394281595,0.9668013706440789,0.008308515630805782,0.2719419973371544,-0.08831071402203795,-0.07185644056492445,-0.02551875311930569,0.07681928101097471,0.17868012520963536,-0.037174446855242724,0.0235450676211763,-0.1021496567625679,0.06955430286025165
Dirilis: Ertugrul,/title/tt4320258/,0.012301852033499263,0.012301856197789712,0.012301849474110864,0.9507890021343366,0.012305440160263517,0.209102947643869,-0.08359013074799461,-0.09485899663436752,0.011489305814913062,0.03227764456033591,0.15082710054557324,-0.04824997512447469,0.054012227794798126,-0.09309730703452698,-0.035206287974618215
9-1-1,/title/tt7235466/,0.01642877185925591,0.01642877669074542,0.016428769616618235,0.9340858898431403,0.016627791990240188,0.21926963190507234,0.02199675463337488,-0.08172657238258428,-0.09208454755524137,-0.12248643773058993,0.3136559910546253,0.08987475962657133,-0.15080298098042924,0.1429610683267458,-0.06499231731711937
Z Nation,/title/tt3843168/,0.013437064045222215,0.013437068633735913,0.013437061901461093,0.9462526815062713,0.013436123913309578,0.17866802369613402,-0.04890441936407677,0.03828490565810705,-0.01942903314354256,0.016965753566715574,0.05080189561703967,-0.05290960737256478,-0.027219583396462778,-0.014243329114901606,0.010371828136613855
Colony,/title/tt4209256/,0.012708954171296536,0.012708958201340347,0.012708952032275624,0.949165098901295,0.01270803669379243,0.2190228969565952,-0.08788640238646842,-0.11186446925913412,-0.019754235151205835,0.014658509139786238,0.1666028376567226,-0.07800991389159435,0.03316863869963904,-0.12838262044384796,-0.04956270512008492
Kaleidoscope,/title/tt15438246/,0.01785348635554413,0.01785348925853105,0.01785348048876515,0.9285872168867143,0.017852327010445396,0.3429006520536215,0.20725234189022826,-0.1946165470537894,0.04792457216993731,-0.21651146134628493,0.013881382358766766,-0.12290166382742575,0.010530188502535103,-0.031318603594834064,-0.20651259277459266
Longmire,/title/tt1836037/,0.013293368989079464,0.01329337366902628,0.01329337291969604,0.9468270513086006,0.01329283311359767,0.17864785256822394,0.0653875840281661,-0.019279816415274802,-0.016073426370000636,-0.02102267227541253,0.043311068119939254,-0.05726092097126669,0.018671210726220366,-0.020303642722316606,-0.018714082538668488
Mob Psycho 100,/title/tt5897304/,0.02058902390274929,0.020589029861665338,0.020589021511677585,0.7692919788456739,0.16894094587823383,0.26251897757747106,-0.25037147964705,-0.12289445526219926,0.053254386793344995,-0.08710887294522661,-0.19303797404816816,0.10814564046350571,-0.023445075493335358,0.1540010398032178,0.0513825144352587
The Tomorrow People,/title/tt2660734/,0.019560428017157558,0.01956043584084214,0.01956045488041567,0.9217597277230659,0.019558953538518668,0.13658697257812746,-0.020950926196275962,-0.040292065411972805,-0.052268414659186815,0.029872306268714007,0.14444879679199524,-0.003774788500405865,-0.00925941318528656,-0.07344272768100371,0.08839168198633279
The Gifted,/title/tt4396630/,0.02190136375407894,0.02190137164642263,0.021901359674152014,0.9123924947123769,0.02190341021296941,0.12917795094197276,-0.04094018773624596,-0.031234361720929336,-0.05486617785518621,0.08530360448964594,0.028106079049394297,-0.03761982811365852,0.014624435696797314,0.013405353749750024,-0.10696988485686361
Gangs of London,/title/tt7661390/,0.017497249304231723,0.017497254650974473,0.01749724608052214,0.9300068253079283,0.017501424656343446,0.208939970785836,0.12494384189105538,-0.08618463790120257,0.007757949594328842,-0.1024928540990387,0.030666084111327502,-0.08880006040246985,0.023568315693462433,-0.026776491904667916,-0.1001293916236151
Star Trek: Strange New Worlds,/title/tt12327578/,0.014235941997552121,0.014235946743028848,0.014235939617749277,0.9430569551655286,0.014235216476141193,0.16073916057737567,-0.05467147073778563,-0.04486360319030561,-0.028189369385359982,0.05014227491832512,0.14769581814114607,-0.023242146838935482,0.010086154530731644,-0.09988073549794117,0.06687963654140389
Steven Universe,/title/tt3061046/,0.012146030101633157,0.012146035099087748,0.01214602742606202,0.9512045070066559,0.012357400366560899,0.20353693951895793,-0.11500063477599964,-0.07145145829462811,-0.0008031237431918857,0.031970558724481055,0.03695968113837124,-0.010006605245040231,0.017084059956073202,-0.024883066717450653,0.028219373985445006
Knight Rider,/title/tt0083437/,0.01836311385689894,0.018363120050408282,0.018363113688731735,0.9265439486752383,0.01836670372872281,0.15268479879651364,0.03864972220455389,-0.051950696393502235,0.005625012488079665,-0.03791325931039132,0.03453186128136588,-0.04911240113762531,0.01413454878676869,-0.01642909205453339,-0.02462844846074081
Legend of the Seeker,/title/tt0844653/,0.013392257764072692,0.01339226212052197,0.01339225571507667,0.9464320012037385,0.013391223196590212,0.2007064654174994,-0.08031226877296288,-0.0783893782676765,-0.02402918369355069,0.04176772907793843,0.12101764114710077,-0.05823892829825726,0.03737490415324345,-0.08283046429663538,-0.03719803098352925
The Protector,/title/tt7668518/,0.02817280331267032,0.028172811972901883,0.02817279897016997,0.8873108496500527,0.02817073609420515,0.2416545990606386,-0.15043417774016687,-0.20252009213848826,-0.013801467054137768,0.007274200720907398,0.1823414370993918,-0.09965499374698229,0.04629717273049751,-0.2063050629299199,-0.13754432847717615
Teenage Mutant Ninja Turtles,/title/tt0131613/,0.013701134057895751,0.01370113513646742,0.013701128881896969,0.945184550362423,0.013712051561316893,0.15843804707659437,-0.0849970748218755,-0.07620626110693168,0.00933429582570966,0.0008203457325490115,0.023676921549136844,-0.009347947120400504,0.013605509647304328,-0.019809998894168054,0.01668953424548272
The Recruit,/title/tt16030542/,0.019779799445549275,0.019779802918889044,0.01977979575668957,0.9208817715467095,0.01977883033216261,0.34276235318127696,0.07659822877381244,-0.23175900948838485,0.03432988241428677,-0.1298667923676623,0.1108757232161379,-0.1589172142598396,0.04262535334687658,-0.1691218678298063,-0.2106705224436405
Superman & Lois,/title/tt11192306/,0.01719320366259706,0.01719320784917089,0.01719320164597487,0.9312281945652819,0.017192192276975236,0.17221327467745146,-0.07367561756558703,-0.07531956576949816,-0.01567192499678321,0.02333040660814988,0.13002613730331988,-0.054570578435393924,0.027463016342630153,-0.10719316124313917,-0.0254509640769346
Elfen Lied,/title/tt0480489/,0.01209143939458289,0.012091444569096305,0.012091437288819716,0.8732252991703601,0.09050037957714117,0.3128987591768185,-0.2899335336517239,-0.2728003671660383,0.035412676849431404,-0.05713432893850514,-0.17491440376891,0.18938798430822187,0.04045206343074116,0.18768683812078507,0.06607753081472253
Special OPS,/title/tt11854694/,0.018392835421739792,0.018392841436679304,0.018392832005705437,0.9263512038157127,0.018470287320162874,0.22697901902743917,0.14107221504070483,-0.10089202230322827,-0.032252962517363724,-0.17462445569819332,0.19515370859577594,0.04446342034353362,-0.11726820060297923,0.1257700661394075,-0.1097439187403098
Teen Titans,/title/tt0343314/,0.016556144598636843,0.016556149619451083,0.016556142764179927,0.9337166428917832,0.016614920125948764,0.19255927050906194,-0.141041920275472,-0.11255115989817302,0.008259540507420603,-0.0044397753254354425,0.02195130564642869,-0.002297520350900892,0.02073015874589528,-0.04290338591390256,-0.002069357662016986
Chainsaw Man,/title/tt13616990/,0.014565295875907242,0.014565300746341369,0.014565291837961411,0.8321489121035456,0.12415519943624455,0.21766663568061898,-0.18145905902000253,-0.1593893824467768,0.020539473643230947,-0.02451827716150182,-0.08856401116801678,0.10266925327411422,0.031091494371533874,0.10501045053455588,0.03106421541128
Quantum Leap,/title/tt0096684/,0.01896187243701975,0.018961878561597405,0.01896186901256744,0.9241535425765028,0.01896083741231256,0.13863277116351655,-0.05563581785534279,-0.05079591107607156,-0.012113666881467818,0.020077446328502134,0.09442067822451256,-0.0317257864183471,0.021829682738909926,-0.07123428938152529,-0.003970137410368797
Nanatsu no taizai,/title/tt3909224/,0.01915859540445609,0.019158601452118805,0.019158596762463613,0.7106479794217226,0.23187622695923873,0.2128589868184173,-0.1964883080807916,-0.18995124370349345,0.03128950492405773,-0.032804795428107096,-0.10108415467756186,0.11447058352993347,0.03912655908762917,0.10389141307339812,0.025970249391784325
The Legend of Vox Machina,/title/tt11247158/,0.016753211701618455,0.016753218753159625,0.01675321030980236,0.9329818433416395,0.016758515893780107,0.2012093169765139,-0.14070671985098773,-0.12319677205249226,0.001908006235914275,0.015274178136879753,0.02185645462873732,-0.008326085024972148,0.015175500574907295,-0.04013678521660437,-0.02039167328396657
Dark Angel,/title/tt0204993/,0.010756049338801319,0.010756053535905615,0.010756051622372741,0.9569306459434953,0.010801199559425066,0.21969641309334711,0.007851900141630399,-0.03557717577420199,-0.0720033266726631,0.04896374335458958,0.05048520325267586,-0.003384563354295162,0.026871125054329616,-0.0429498691812354,0.0615316773126016
DuckTales,/title/tt0092345/,0.014754407119738246,0.014754411972073897,0.01475440496857026,0.9404455476507108,0.015291228288906732,0.20475427231582774,-0.14821316132922785,-0.10835128760382293,0.014976958496645558,0.008290229722588019,0.023074772533691956,-0.012506155505564559,0.012455238387571687,-0.03557692938621343,0.016883697741147796
Spider-Man: The Animated Series,/title/tt0112175/,0.02245867864950765,0.022458686159099267,0.022458675189459452,0.910150743203621,0.022473216798312615,0.14202414238527458,-0.09118122030937888,-0.08402123387433108,0.003731833099164017,0.0025513103893308312,0.022933121442017243,-0.012687963417192527,0.012035373148444495,-0.031040627672416797,-0.004260090607726059
Fauda,/title/tt4565380/,0.012987473122089374,0.012987475537146924,0.012987469108579572,0.9480505271460196,0.012987055086164472,0.1891730822877649,0.012347262931595706,-0.046603995692213115,-0.053692805573505864,-0.05543600198801592,0.2053879644546247,0.04796953463170895,-0.07339712090402503,0.08438357305796083,-0.018860603081946824
Harley Quinn,/title/tt7658402/,0.017992972820531045,0.017992977979527737,0.01799296975411898,0.9280258752929337,0.01799520415288861,0.17470541085555852,-0.10341443763341616,-0.0807113793400395,0.005399072101456938,-0.004943429007239258,0.03579848186003317,-0.020902850192736036,0.012839060627355578,-0.040244868786540273,-0.006432366929515331
Babylon 5,/title/tt0105946/,0.011155937165467271,0.011155942073031552,0.011155935281404097,0.9553705986659453,0.011161586814151643,0.16523465976483434,-0.04771707679076078,-0.03539010979292609,-0.007979626233818074,0.04347016156528586,0.10010557117495969,-0.024187565514022014,0.023198502093318755,-0.045842561218052566,0.03643437648191847
The Boondocks,/title/tt0373732/,0.009809703094768706,0.009809705479575015,0.009809699687530133,0.9606966304728195,0.009874261265306536,0.3379729241393983,-0.20462488432090747,-0.005231969552727364,0.03534766745942767,-0.03908685389681983,-0.04310202538950077,-0.035558701435095666,-0.05365766192424333,0.030025159118905694,0.04971894268810964
Strike Back,/title/tt1492179/,0.010449387989668952,0.01044938445586839,0.010449380454538934,0.9581965332992383,0.010455313800685455,0.20304979899560255,0.003978860632914099,-0.048127424797658094,-0.052699820725817074,-0.029050012816184082,0.1957334699624091,0.031190791570641543,-0.045974530716427264,0.05434897237999307,-0.00018771775146778048
I Am Groot,/title/tt13623148/,0.015572753565992206,0.01557275968020539,0.015572750713619238,0.9377092898097873,0.015572446230395833,0.2432688102719486,-0.2016024878143181,-0.15012592332663321,0.026689822527048667,-0.024866061552446528,-0.02590752566571861,0.008439652039245427,-0.007402528283148871,-0.004408363076459212,0.021204715916733584
The Lost Room,/title/tt0830361/,0.017498445864085693,0.01749844996002383,0.01749844119524639,0.9300062814519008,0.017498381528743247,0.1666429757175198,0.0381298895255889,-0.04177116595992068,-0.10580966028878057,0.0984281566148471,-0.009670242496751235,-0.009590810857061937,0.027570501177534474,-0.040122907448490036,-0.008487999045549487
Dragon Ball Super,/title/tt4644488/,0.014549754731773811,0.014549760819813164,0.014549753524927784,0.8634274045397942,0.09292332638369113,0.24193782422466528,-0.22535650992386136,-0.2110699677482667,0.0312630569628954,-0.024017500081628288,-0.08053012282186059,0.11142535799049422,0.049872923017205174,0.07240700074278975,0.03785693338410077
Lost Girl,/title/tt1429449/,0.009795382332810583,0.009795386197912691,0.00979538065173091,0.960434773573047,0.010179077244498883,0.21034968903734103,-0.034508045195574905,-0.0032751290479465615,-0.05771094508570338,0.0823550470646584,0.08274548811152475,-0.02503414697520577,0.03494675454112547,-0.003950166738937572,-0.018561514966870737
Black Summer,/title/tt8923854/,0.015600605143983932,0.015600608326119456,0.015600603934544576,0.9375974647482992,0.015600717847052884,0.21166203588925778,-0.018895819381813766,-0.040230279390991025,-0.14540058334483452,0.2253298105216975,0.036067325641512084,-0.016514262906668926,-0.003949415180555072,0.07334964487096811,-0.10522776964207936
Queen of the South,/title/tt1064899/,0.01811684292073801,0.018116848596662353,0.018116839207678745,0.9275340677410236,0.018115401533897322,0.16624773099707674,0.08379208188550842,-0.056199705671000626,0.0020644133290692104,-0.07308383585910073,0.036971460667626244,-0.06920554043508022,0.021362536966317864,-0.017799311755444833,-0.07547606387688521
Generation War,/title/tt1883092/,0.010821074574576681,0.010821079321561821,0.010821076546401666,0.9567165213831809,0.010820248174278915,0.1624716964467619,-0.009003269752290061,-0.020228688023274266,0.018364339282677417,0.03486156628684041,0.11114721756511937,-0.005188579844488893,0.04098599790056838,-0.011766240553746053,0.025809302043821883
Willow,/title/tt10278918/,0.013689673882737358,0.01368967812216997,0.01368967174517401,0.9452421627581807,0.013688813491737978,0.22304338041619653,-0.10681045370375448,-0.11706024011211409,-0.0016273230302744383,0.035835275815299904,0.15592989133358373,-0.07233918952431188,0.04636137119583152,-0.12873718004472182,-0.06259044351283181
Hercules: The Legendary Journeys,/title/tt0111999/,0.029287810909013303,0.029287820455350045,0.02928780619407175,0.8828507822825503,0.029285780159014594,0.14852872137975728,-0.10526884428924264,-0.11751524699026245,-0.0031664018207840723,0.014058260064864228,0.10036708154439508,-0.05497020186345739,0.023665380433146536,-0.10886492516916096,-0.06750159581150718
Covert Affairs,/title/tt1495708/,0.01672399761275098,0.016724002853770296,0.01672399513837074,0.9331049652235573,0.016723039171550703,0.24808074939943042,0.11425547606555046,-0.09793716327938924,0.005938839664238351,-0.111228659773346,0.06141608978027152,-0.10087051761478524,0.02081533803025284,-0.03715576811956579,-0.1065520315200708
Our Flag Means Death,/title/tt11000902/,0.01384583064388893,0.01384583495074584,0.013845828097329455,0.9446177118084472,0.013844794499588618,0.2498377577696683,-0.06554432616813259,-0.07738693071974027,0.07425494604344882,0.03225413319933719,0.20612296750878434,-0.19626918689138972,0.28665987602618886,0.07032566556515644,0.06298038631794185
Kim Possible,/title/tt0278866/,0.012829172878177104,0.012829177405744147,0.012829171368945388,0.9486840211881284,0.012828457159004818,0.2316845482208468,-0.09532058061115006,-0.048251655028855034,0.00463123357308324,-0.01214359857755785,0.044569889291654494,-0.028374525353020676,0.022467631971931093,-0.04819478343130925,-0.022452626471610275
Alphas,/title/tt1183865/,0.013091134606234291,0.013091139132435287,0.01309113271435954,0.9476363996259729,0.013090193920997868,0.23879138731121444,-0.029631562851905484,-0.0645717690675904,-0.09538177138686502,0.053923585434658826,0.2414991866425834,0.0016947507833598113,-0.029293282522506233,-0.1365119049409716,0.18727463274825676
Baywatch,/title/tt0096542/,0.011994018154864922,0.011994022068433512,0.011994016137840352,0.9520243624301505,0.011993581208710632,0.3372012064668114,0.03884575471772004,-0.13277630434609736,0.0643889056526415,-0.04680140867636302,0.09760227402060138,-0.11382405466137319,0.02293848814882818,-0.1266331822636024,-0.10828190312542539
Batman Beyond,/title/tt0147746/,0.018681336829794927,0.018681334984247525,0.01868132588647074,0.9252681385131739,0.01868786378631291,0.15220428465174027,-0.07456154612281458,-0.08837608121055199,0.008245282219145233,-0.011690971685692306,0.022141747906279093,-0.023878017953032706,0.01135912963350581,-0.036020613550739704,-0.009554139836784025
SEAL Team,/title/tt6473344/,0.017595446810083567,0.0175954517256693,0.017595444272318305,0.9296194673861267,0.01759418980580202,0.1968987051601548,-0.04572722211923426,-0.07136370005101432,-0.00838845713277263,-0.001853767566716065,0.150799436001105,-0.046569539408260925,0.019183948604597562,-0.06769832305750607,-0.024720187345091477
Spy x Family,/title/tt13706018/,0.015055276063638977,0.015055279666862584,0.015055275265471733,0.752148736693532,0.20268543231049463,0.2847878116453175,-0.2420470377411115,-0.10851651976220161,0.047290193681877236,-0.07484971252947188,-0.17347090135866283,0.11579884085808956,-0.014035376132335603,0.1669898973194683,0.06260037722511035
Barbarians,/title/tt9184986/,0.013414666472912194,0.013414672676828497,0.013414663339180571,0.946342739736444,0.01341325777463465,0.24341523699774978,-0.14507921423889714,-0.1842476881792438,0.015567208934447093,0.022200740144756894,0.19624133104348138,-0.08324769401490538,0.06305567513129422,-0.17321310235196413,-0.09835503849617058
Warrior,/title/tt5743796/,0.012446562622465858,0.012446566971546232,0.012446562454064307,0.9502147075721428,0.012445600379780736,0.24270201993732587,0.10037915137586158,-0.07975735296338958,0.00502353015449233,-0.08300762362181939,0.055123845892962146,-0.09036483003503241,0.038989979544173096,-0.024944134481925534,-0.09045788848189246
Miami Vice,/title/tt0086759/,0.012121926500759564,0.012121928096517668,0.012121920757631613,0.9515084452843356,0.012125779360755573,0.17729284323554145,0.05222847999521399,-0.015354177010651083,-0.0026912513815854277,-0.03215644003268826,0.040852634424506575,-0.05750701542780881,0.016297565120893642,-0.00994067536028389,-0.011319499778470748
Inhumans,/title/tt4154858/,0.010497335789076674,0.010497339623079976,0.010497334004219308,0.9580112925087743,0.010496698074849766,0.2364433307008686,-0.07980492010697847,-0.05948480493930167,-0.03954116810031326,0.06165281872315122,0.18852695029520267,-0.04456002709251237,0.019980561872260237,-0.11487239485242244,0.07631313109263126
